source_layer,timestamp,label,mitre,label_confidence,stream_labels,envoy_method,envoy_path,envoy_response_code,envoy_response_time_ms,envoy_bytes_sent,envoy_source_ip,envoy_upstream,envoy_svid,envoy_trace_id,opa_decision_id,opa_allow,opa_dest_principal,opa_source_principal,opa_req_method,opa_req_path,opa_req_host,opa_has_bearer,opa_x_trace_id,opa_x_user_id,opa_content_length,opa_user_agent,app_event,app_level,app_service,app_trace_id,app_fraud_score,app_verdict,app_reason,app_amount,app_channel,app_country,app_status_code,app_duration_ms
envoy,1786730501.1590002,normal,,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/accounts?owner=testuser02"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/accounts?owner=testuser02,200,97,85,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.573,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,3,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.5779998,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.582,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.5870001,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.591,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.595,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.6529999,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,3,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.6579998,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.663,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.667,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.671,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.675,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.6790001,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.684,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.688,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.692,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.696,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,3,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.7020001,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,5,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.7089999,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.753,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,3,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.7580001,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,3,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.7619998,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.767,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.7710001,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.775,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.779,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.783,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.7870002,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.792,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.796,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.8,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,3,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.8049998,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.852,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,3,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.8579998,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.8620002,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.866,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.8700001,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.8739998,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.879,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.8830001,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730555.887,brute_force,T1110.001,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_api-gateway-7887c8f44c-8fh69_808a8aa2-2a1b-4d08-8fd6-2c60097f9568/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""GET"", ""namespace"": ""financial"", ""path"": ""/health"", ""pod"": ""api-gateway-7887c8f44c-8fh69"", ""response_code"": ""200"", ""service_name"": ""api-gateway"", ""source_ip"": ""10.42.1.49"", ""stream"": ""stdout""}",GET,/health,200,2,249,10.42.1.49,127.0.0.1:8080,,,,,,,,,,,,,,,,,,,,,,,,,,
